UP,15087883061,15082663110,15084366160,15084367211,15087882641,15085995440,15087885460,15082676750,15082663500,15085987931,15082676601,15084364691,15087880210,15087876211,15087883010,15087883930,15085992331,15085983851,15084363690,15087881960
HOLE,15089606060,15089611440,15089599981,15091324430,15089601260,15089604180,15089599931,15089595140,15089605200,15091319290,15089602430,15089594771,15089594771,15089603220,15089604031,15091323310,15089593540,15089597101,15091322670,15089605591
HOLE,15089605010,15089595390,15089607431,15089596910,15089596831,15089597221,15089605141,15089598891,15089605641,15089605491,15089595680,15089593480,15089606181,15089593010,15089606690,15089599571,15089603271,15089603321,15091324551,15089599400
NA,15106033661,15106033880,15085998301,15093915930,15085998410,15085997780,15093911360,15093900921,15093905401,15085998100,15093915241,15085973331,15093919271,15085997661,15106033880,15093914481,15085973730,15085974521,15093906581,15093911250
HOLE,15089605421,15089604720,15091323160,15089602011,15089593820,15089604441,15089597530,15091324490,15089605370,15091324491,15091323430,15089594950,15089604950,15089599631,15089594820,15089596360,15089607551,15091324360,15089606290,15089595211
DOWN,15084375350,15082666171,15087888341,15082661431,15082668260,15085991441,15082661750,15085991100,15085989051,15084365121,15087888241,15085988220,15087888431,15087878160,15082660510,15082675711,15082660510,15082667491,15085994271,15087878161
UP,15085984270,15082676800,15087882371,15087876620,15087888671,15082664930,15087879250,15085988820,15085994950,15087880150,15087886480,15085988520,15084367380,15082670101,15087880211,15087885700,15087886080,15084366040,15085995021,15087883791
NA,15093912390,15085974301,15106029111,15085998861,15106028510,15093901320,15093916970,15093917041,15093915981,15093910991,15093899691,15093907051,15085974930,15085973401,15085997910,15093907541,15106033270,15093920631,15106033551,15093911251
HOLE,15089605201,15089593321,15089604391,15089601091,15089593081,15089604240,15089611630,15091319080,15089603731,15091324301,15089611531,15089602081,15089596301,15089610061,15091323571,15089599000,15091319080,15089595941,15089597781,15089605420
HOLE,15089611350,15091319221,15089611270,15089595260,15089606180,15089595520,15089600031,15091319150,15089605090,15089604181,15089601531,15089602131,15089599881,15091324131,15089595450,15089603900,15089603730,15089604571,15089603781,15089602010
