DOWN,15082676181,15082666740,15084365121,15082660510,15087881820,15085987160,15082660651,15085993931,15085993931,15084377461,15087887841,15087878231,15084367640,15087887840,15082661231,15084364851,15087878111,15087881681,15085989601,15087879681
NA,15093902081,15085998731,15093920391,15093912460,15093917890,15093913311,15106028511,15106033021,15085975130,15093911250,15085974870,15085997781,15093912140,15093920880,15093901321,15093907491,15093895131,15093899690,15093915981,15093898991
HOLE,15089606290,15089595730,15089599060,15089605491,15089594040,15089607490,15089610280,15089601091,15089603480,15089607491,15089605731,15089611630,15089607491,15089593321,15089601960,15089606181,15091324131,15089602520,15089604630,15089611531
DOWN,15082669551,15085991570,15082661751,15087888431,15082669291,15084375680,15087887930,15085984710,15085989190,15087884550,15082669290,15082661160,15082659700,15084375281,15082668261,15082661350,15087880941,15085985781,15082661040,15087884720
UP,15087887001,15085983780,15082664661,15087880491,15082668000,15085990071,15085983700,15087886560,15084363691,15085986330,15082667050,15087876140,15085987480,15087876050,15084367380,15082667860,15084377771,15085983780,15085984470,15087880210
HOLE,15089600160,15089602131,15089597220,15089599930,15089606451,15089595260,15089611271,15089603221,15089601470,15089605590,15091319031,15089605541,15089593480,15089611181,15089599230,15089597781,15089599751,15089596230,15089601470,15089596020
DOWN,15085989600,15084375540,15085984890,15085994071,15085985321,15085985501,15085991371,15085989121,15082675821,15084368181,15085993731,15085986970,15085986970,15085989540,15084367791,15085984941,15087883250,15082667570,15087876850,15082669550
HOLE,15089602190,15089596361,15089597530,15089610061,15091323160,15089597050,15089595010,15089605141,15089601320,15089599700,15089601820,15089599571,15089602381,15089595520,15089593320,15091319221,15089601200,15089597660,15091319370,15089595451
UP,15087877660,15085995510,15085988600,15082663500,15087875980,15085986460,15084376181,15087876990,15082666960,15082658751,15085990150,15084376240,15082665650,15087886741,15082669080,15084371861,15082671230,15084363811,15085986151,15084366100
DOWN,15082670920,15082669461,15084377641,15082660650,15087884891,15087887670,15106037310,15085990911,15082660261,15082660650,15085988300,15085991100,15082668561,15087878110,15085985780,15085985730,15085986971,15082659220,15085994201,15082661681
HOLE,15091323161,15089604721,15089605140,15091323490,15089596491,15089607431,15091323570,15089599981,15089594951,15089606500,15089604241,15089605951,15089606691,15089606060,15089600030,15089602080,15089603591,15089604780,15089595390,15089606391
HOLE,15089596831,15089601260,15089611631,15089597780,15089603590,15089593080,15091323221,15089595080,15089595871,15089599440,15089599110,15089611091,15089606541,15089597400,15091319151,15089601371,15089607600,15089599441,15089597401,15091324241
HOLE,15089601370,15091319371,15091323370,15089605010,15089601151,15089595620,15089595141,15089596080,15089604181,15089605540,15089595450,15089597470,15089605201,15089603681,15091322480,15089607390,15089593380,15089595011,15091322601,15089597720
HOLE,15091324361,15089606540,15089599170,15089597341,15089603220,15089601711,15089601321,15091323571,15089601530,15089605251,15089606591,15089596171,15089599351,15089602431,15089605320,15089611441,15089605950,15089597721,15089601201,15089594891
DOWN,15085989470,15084376500,15082659340,15082667331,15082675710,15085988221,15085988080,15084365120,15084365120,15085991311,15085994000,15085993801,15084376560,15085989271,15085985081,15085987090,15082661041,15087887761,15082661041,15085987031
