TRAINING_0,128,2,PCLOUD,0,0.683658146858,0.675
TRAINING_0,128,2,PCLOUD,1,0.698783499002,0.725
TRAINING_0,128,2,PCLOUD,2,0.818402051926,0.65

TRAINING_0,128,3,ICOLOR,0,1.05360603333,0.575
TRAINING_0,128,3,ICOLOR,1,1.14269809723,0.65
TRAINING_0,128,3,ICOLOR,2,1.05654212236,0.575
TRAINING_0,128,3,IDEPTH,0,0.998438864946,0.675
TRAINING_0,128,3,IDEPTH,1,1.16008300781,0.65
TRAINING_0,128,3,IDEPTH,2,1.17786227018,0.725
TRAINING_0,128,3,PCLOUD,0,1.04009077549,0.575
TRAINING_0,128,3,PCLOUD,1,0.77990013957,0.725
TRAINING_0,128,3,PCLOUD,2,1.78278679848,0.45

TRAINING_0,128,4,ICOLOR,0,2.62457537651,0.25
TRAINING_0,128,4,ICOLOR,1,0.856123948097,0.7
TRAINING_0,128,4,ICOLOR,2,2.57917194366,0.475
TRAINING_0,128,4,IDEPTH,0,1.91672608852,0.575
TRAINING_0,128,4,IDEPTH,1,0.776644258946,0.7
TRAINING_0,128,4,IDEPTH,2,1.34678609371,0.475
TRAINING_0,128,4,PCLOUD,0,0.702523565292,0.75
TRAINING_0,128,4,PCLOUD,1,1.28513600677,0.55
TRAINING_0,128,4,PCLOUD,2,1.83787186146,0.425

TRAINING_0,256,1,ICOLOR,0,1.29877991676,0.575
TRAINING_0,256,1,ICOLOR,1,1.24383318424,0.475
TRAINING_0,256,1,ICOLOR,2,0.798536467552,0.7
TRAINING_0,256,1,IDEPTH,0,1.26948240995,0.65
TRAINING_0,256,1,IDEPTH,1,0.814736247063,0.7
TRAINING_0,256,1,IDEPTH,2,1.27127947807,0.575
TRAINING_0,256,1,PCLOUD,0,0.758502608538,0.725
TRAINING_0,256,1,PCLOUD,1,0.850702738762,0.6
TRAINING_0,256,1,PCLOUD,2,1.11848033667,0.65

TRAINING_0,256,2,ICOLOR,0,0.814434599876,0.625
TRAINING_0,256,2,ICOLOR,1,1.15448493958,0.4
TRAINING_0,256,2,ICOLOR,2,1.10154690742,0.6
TRAINING_0,256,2,IDEPTH,0,0.934640830755,0.725
TRAINING_0,256,2,IDEPTH,1,1.17671789825,0.7
TRAINING_0,256,2,IDEPTH,2,0.60033391118,0.775
TRAINING_0,256,2,PCLOUD,0,2.8219877243,0.325
TRAINING_0,256,2,PCLOUD,1,1.35180256367,0.675
TRAINING_0,256,2,PCLOUD,2,1.37250971794,0.55

TRAINING_0,256,3,ICOLOR,0,1.37481594086,0.45
TRAINING_0,256,3,ICOLOR,1,0.998067879677,0.525
TRAINING_0,256,3,ICOLOR,2,1.28520133495,0.525
TRAINING_0,256,3,IDEPTH,0,1.40431337357,0.575
TRAINING_0,256,3,IDEPTH,1,1.347258389,0.625
TRAINING_0,256,3,IDEPTH,2,3.62493076324,0.525
TRAINING_0,256,3,PCLOUD,0,0.972474214435,0.725
TRAINING_0,256,3,PCLOUD,1,1.44487795532,0.65
TRAINING_0,256,3,PCLOUD,2,1.15423510075,0.625

TRAINING_0,256,4,ICOLOR,0,3.2411438942,0.4
TRAINING_0,256,4,ICOLOR,1,6.92678451538,0.25
TRAINING_0,256,4,ICOLOR,2,2.48211574554,0.4
TRAINING_0,256,4,IDEPTH,0,1.31828558259,0.625
TRAINING_0,256,4,IDEPTH,1,1.68123268764,0.475
TRAINING_0,256,4,IDEPTH,2,1.59989311099,0.575
TRAINING_0,256,4,PCLOUD,0,1.80464577675,0.575
TRAINING_0,256,4,PCLOUD,1,3.29012625758,0.25
TRAINING_0,256,4,PCLOUD,2,1.92546563148,0.475

TRAINING_0,512,1,ICOLOR,0,0.914306354523,0.6
TRAINING_0,512,1,ICOLOR,1,1.55758509636,0.625
TRAINING_0,512,1,ICOLOR,2,0.807578873634,0.625
TRAINING_0,512,1,IDEPTH,0,2.05881700516,0.475
TRAINING_0,512,1,IDEPTH,1,0.669200988859,0.775
TRAINING_0,512,1,IDEPTH,2,1.46594240516,0.675
TRAINING_0,512,1,PCLOUD,0,0.904577048123,0.725
TRAINING_0,512,1,PCLOUD,1,1.17150027752,0.575
TRAINING_0,512,1,PCLOUD,2,1.11903996468,0.65

TRAINING_0,512,2,ICOLOR,0,1.69109890014,0.5
