IDEPTH_DL_0_TL_0,0.8,0.7,0.8,0.9,0.9,0.7,1.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,1.0,0.8
IDEPTH_DL_0_TL_1,0.9,0.9,1.0,0.6,0.8,0.8,0.8,1.0,0.9,0.8,0.9,1.0,0.9,0.9,0.9,0.9
IDEPTH_DL_0_TL_2,1.0,0.9,0.9,0.9,0.8,0.9,0.9,1.0,0.9,0.9,0.7,0.7,0.9,0.9,0.8,0.7
IDEPTH_DL_0_TL_3,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.8,1.0,0.9
IDEPTH_DL_0_TL_4,0.9,0.9,0.9,0.9,0.9,0.8,1.0,0.9,1.0,0.9,0.9,0.0,0.9,0.9,0.8,1.0
IDEPTH_DL_1_TL_0,0.8,1.0,0.8,0.8,0.9,0.9,0.8,0.9,1.0,0.9,0.8,0.9,0.8,0.9,0.7,1.0
IDEPTH_DL_1_TL_1,0.9,1.0,1.0,0.7,0.8,0.7,0.9,0.7,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0.8
IDEPTH_DL_1_TL_2,0.9,0.9,1.0,0.4,1.0,0.9,0.9,0.9,0.9,0.9,0.8,1.0,0.9,0.9,0.9,0.5
IDEPTH_DL_1_TL_3,0.7,0.8,1.0,0.9,0.9,0.8,1.0,0.8,0.8,0.8,0.8,1.0,0.9,0.7,0.9,0.7
IDEPTH_DL_1_TL_4,1.0,0.9,0.9,0.8,0.9,0.8,0.9,0.9,0.7,0.9,0.9,0.9,1.0,0.9,0.8,0.8
IDEPTH_DL_2_TL_0,0.9,1.0,1.0,0.9,0.9,0.9,0.6,0.9,0.9,0.9,0.9,0.7,0.8,0.5,0.6,0.5
IDEPTH_DL_2_TL_1,1.0,0.8,0.9,0.9,0.7,1.0,1.0,0.7,0.7,0.7,0.8,0.7,0.9,1.0,0.7,1.0
IDEPTH_DL_2_TL_2,0.9,0.8,1.0,1.0,0.9,0.9,0.9,0.8,1.0,0.4,1.0,0.7,0.9,0.8,0.8,0.8
IDEPTH_DL_2_TL_3,1.0,0.9,0.9,0.7,0.9,0.9,0.9,0.8,0.9,0.9,1.0,0.7,0.8,0.6,0.8,0.7
IDEPTH_DL_2_TL_4,1.0,0.8,1.0,0.7,0.9,1.0,1.0,0.9,0.9,1.0,0.9,0.8,0.9,0.8,0.8,0.9
IDEPTH_DL_3_TL_0,1.0,0.8,0.9,0.9,0.8,0.9,0.9,0.9,0.9,0.7,0.9,0.5,0.9,0.9,0.8,0.9
IDEPTH_DL_3_TL_1,1.0,0.9,0.9,0.9,0.8,0.7,0.9,0.7,0.8,0.3,0.9,0.8,0.8,0.8,0.9,0.8
IDEPTH_DL_3_TL_2,1.0,1.0,1.0,1.0,0.9,1.0,0.9,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0
IDEPTH_DL_3_TL_3,0.9,0.9,0.8,0.9,0.7,0.7,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.9,0.8
IDEPTH_DL_3_TL_4,0.9,1.0,0.8,0.9,1.0,0.8,0.8,0.8,0.8,0.8,1.0,0.8,0.8,1.0,0.9,0.7
IDEPTH_DL_4_TL_0,1.0,0.9,0.8,1.0,1.0,0.8,1.0,0.5,0.8,0.9,1.0,0.7,1.0,1.0,1.0,0.8
IDEPTH_DL_4_TL_1,1.0,1.0,1.0,0.9,1.0,0.9,0.9,1.0,1.0,1.0,0.9,0.7,1.0,1.0,1.0,1.0
IDEPTH_DL_4_TL_2,0.9,0.9,0.9,0.9,0.9,1.0,0.9,0.9,0.9,0.9,0.9,0.6,1.0,0.9,1.0,0.8
IDEPTH_DL_4_TL_3,0.7,1.0,1.0,0.7,1.0,1.0,0.9,0.8,0.8,0.9,0.7,1.0,0.8,0.8,0.8,0.9
IDEPTH_DL_4_TL_4,0.9,0.9,0.8,0.9,1.0,0.8,0.8,0.9,0.9,0.9,0.8,0.7,0.9,0.8,0.8,0.9
